id,name,lat,lon,fequency
382,1496,Beattie Cr before 2nd McBurney Cr,-35.422762,149.112019,247
383,1497,Beattie Cr before Swanton St,-35.423058000000005,149.112178,255
384,1498,Beattie Cr after Hemmings Cr,-35.420984000000004,149.113621,247
385,1499,Beattie Cr opp Hemmings Cr,-35.420965,149.113865,255
386,1500,Beattie Cr after Goldstein Cr,-35.418313,149.115569,255
387,1501,Beattie Cr after 2nd Longman St,-35.418601,149.115219,247
388,1504,Gowrie Shops Castleton Cr,-35.41387,149.109327,206
389,1505,Castleton Cr opp Gowrie Shops,-35.414013,149.109397,206
390,1506,Castleton Cr after 2nd Wheatley St,-35.412065999999996,149.105807,206
391,1507,Castleton Cr opp 1st Wheatley St,-35.411981,149.105556,206
392,1508,Castleton Cr before Easterbrook Pl,-35.409963,149.10488600000002,206
393,1509,Castleton Cr opp Easterbrook Pl,-35.410090000000004,149.104967,206
394,1510,Castleton Cr after Farcomb Pl,-35.407348999999996,149.10646599999998,231
395,1511,Castleton Cr after Middleton Cct,-35.407182,149.106505,231
396,1512,Castleton Cr after Peeler Pl,-35.406056,149.11105600000002,231
397,1513,Castleton Cr before Wray Pl,-35.406197,149.111205,231
398,1529,Bugden Av after Mactier Pl,-35.414471,149.104533,206
399,1530,Bugden Av opp Denehy Pl,-35.414685,149.10460600000002,206
400,1531,Bugden Av after 1st Dalziel St,-35.417136,149.10485500000001,206
401,1532,Bugden Av after 1st Stacy St,-35.416934999999995,149.10478700000002,206
402,1533,Bugden Av after 2nd Dalziel St,-35.418079,149.10738500000002,206
403,1534,Bugden Av before 1st Ingram St,-35.417955,149.107856,206
404,1535,Bugden Av after Beardsmore Pl,-35.415811,149.10984,206
405,1536,Bugden Av before 2nd Galleghan Cct,-35.415728,149.110049,206
406,1537,Norriss St after 1st Woodburn St,-35.416852,149.117772,247
407,1538,Norriss St opp 2nd Woodburn St,-35.416911999999996,149.117961,255
408,1539,Norriss St opp Caroline Chisholm Senior School,-35.416431,149.121032,247
409,1540,Caroline Chisholm Senior School Norriss St,-35.416575,149.120836,255
410,1542,Hambidge Cr before Proctor St,-35.416041,149.130189,231
411,1543,Hambidge Cr opp 64,-35.418268,149.12721200000001,231
412,1544,64 Hambidge Cr,-35.418096999999996,149.12733500000002,231
413,1545,Hambidge Cr after 1st Alice Jackson Cr,-35.416602000000005,149.129855,231
414,1546,Baskerville St after Hambidge Cr,-35.41953,149.125425,231
415,1547,Baskerville St before Hambidge Cr,-35.419584,149.12533100000002,231
416,1548,Baskerville St before 1st Laughton St,-35.422051,149.12438999999998,231
417,1549,Baskerville St opp 2nd Laughton St,-35.421960999999996,149.124524,231
418,1550,Heagney Cr after Alston St,-35.424281,149.123477,231
419,1551,Heagney Cr after 1st Muntz St,-35.424407,149.123683,231
420,1552,Heagney Cr after Goldstein Cr,-35.424252,149.121332,231
421,1553,Heagney Cr before 1st Moffin St,-35.424343,149.121259,231
422,1554,Heagney Cr after 2nd Mofflin St,-35.424314,149.11744199999998,231
423,1555,Heagney Cr opp 2nd McLorinan St,-35.4242,149.117209,231
424,1556,Richardson Shops Clift Cr,-35.427259,149.115792,469
425,1557,Clift Cr opp Meeson St,-35.428668,149.118497,469
426,1558,Clift Cr before Meeson St,-35.428604,149.11858,458
427,1559,Clift Cr opp Richardson Shops,-35.427334,149.116004,458
428,1560,Louisa Lawson Cr before Gellatly Pl,-35.417691,149.137217,238
429,1561,Louisa Lawson Cr after 1st May Maxwell Cr,-35.4176,149.13726,227
430,1562,Louisa Lawson Cr after Fenston Pl,-35.416144,149.13943799999998,238
431,1563,Louisa Lawson Cr opp Fenston Pl,-35.416088,149.13935800000002,227
432,1564,Louisa Lawson Cr before 1st Aronson Cr,-35.412316,149.137509,227
433,1565,Louisa Lawson Cr after 2nd Willoughby Cr,-35.412259000000006,149.1374,238
434,1566,Louisa Lawson Cr before 2nd Willoughby Cr,-35.412511,149.135275,238
435,1567,Louisa Lawson Cr after 1st Aronson Cr,-35.412578,149.135104,227
436,1568,Louisa Lawson Cr before 2nd Aronson Cr,-35.413875,149.133002,227
437,1569,Louisa Lawson Cr before Litchfield Pl,-35.413853,149.132904,238
438,1576,Duggan St after Outtrim Av,-35.436524,149.09774299999998,234
439,1577,Duggan St before Outtrim Av,-35.436485,149.097607,231
440,1596,Newman-Morris Cct before Taverner St,-35.404247,149.077479,234
441,1597,Newman-Morris Cct after Taverner St,-35.404262,149.077609,236
442,1599,McBryde Cr opp Trinity Christian School,-35.407416,149.087085,231
443,1600,Trinity Christian School McBryde Cr,-35.407527,149.086841,231
444,1601,Ashley Dr before Michaelis Ct,-35.403464,149.10163899999998,437
445,1602,Ashley Dr before Lansell Cct,-35.403512,149.101825,231
446,1606,Calwell HS Casey Cr,-35.441239,149.116884,234
447,1608,St Clares College McMillan Cr SSO,-35.323219,149.146183,6
448,1609,St Edmunds College McMillan Cr SSO,-35.323215000000005,149.14603300000002,6
449,1615,Holy Family PS Castleton Cr,-35.410953000000006,149.115701,231
450,1630,Laurens St before McBryde Cr,-35.406727000000004,149.08428999999998,231
451,1631,Laurens St after McBryde Cr,-35.40687,149.084323,231
452,1637,Weston Creek Terminus Hindmarsh Dr,-35.343932,149.027668,848
453,1638,Forsythe St before Pockett Av,-35.47449,149.094704,269
454,1639,Forsythe St after Pockett Av,-35.474525,149.094926,262
455,1641,Lanyon Marketplace Terminus,-35.45616,149.092291,503
456,1642,Barraclough Cr opp Goodwin Village,-35.416332000000004,149.096259,206
457,1649,Lawrence Wackett Cr before Tharwa Dr,-35.442646,149.122636,234
458,1650,Lawrence Wackett Cr after Scantlebury Cr,-35.442652,149.122792,231
459,1651,Goodwin Village Barraclough Cr,-35.41628,149.095901,206
460,1660,Barr Smith Av after 1st Derrington Cr,-35.432228,149.07665,517
461,1661,Barr Smith Av before 2nd Derrington Cr,-35.430812,149.074816,517
462,1666,Gordon PS Knoke Av,-35.458172,149.08623899999998,253
463,1667,Duggan St before Downard St,-35.438992,149.098285,234
464,1668,Duggan St before Pennington Cr,-35.439074,149.0982,231
465,1669,Clive Steele Av opp 187,-35.41987,149.085653,206
466,1670,189 Clive Steele Av,-35.419968,149.085854,206
467,1671,Clive Steele Av opp Falconer St,-35.421359,149.088592,206
468,1672,Clive Steele Av after Falconer St,-35.421377,149.08875,206
469,1675,Forsythe St after Bellchambers Cr,-35.475141,149.09761899999998,269
470,1676,Forsythe St after 1st Smeaton Cct,-35.474882,149.09715400000002,262
471,1677,Forsythe St after 2nd Olive Pink Cr,-35.476552000000005,149.099793,269
472,1678,Forsythe St after 2nd Smeaton Cct,-35.476442999999996,149.09981499999998,262
473,1679,Forsythe St after 2nd Alison Ashby Cr,-35.475241,149.101068,269
474,1680,73 Forsythe St,-35.474990000000005,149.100909,262
475,1681,Paperbark St after Galbraith Cl,-35.472398999999996,149.103205,269
476,1682,Paperbark St after Troughton St,-35.472405,149.103104,262
477,1683,Paperbark St before 2nd Kettlewell Cr,-35.469198999999996,149.104669,269
478,1684,Paperbark St opp 1st Kettlewell Cr,-35.469854999999995,149.104424,262
479,1685,Paperbark St after 1st Kettlewell Cr,-35.468348999999996,149.10568899999998,269
480,1686,Paperbark St before Jane Sutherland St,-35.468242,149.105985,262
481,1687,Templestowe Av after Eaglemont Rt,-35.463891,149.111349,269
482,1688,Templestowe Av opp Eaglemont Rt,-35.46383,149.111208,262
483,1689,Templestowe Av after 2nd Barringer St,-35.462639,149.10978899999998,269
484,1690,Templestowe Av opp 2nd Barringer St,-35.462751000000004,149.10949399999998,262
485,1691,Templestowe Av after 1st Barringer St,-35.462497,149.107923,269
486,1692,Templestowe Av opp 2nd Barringer St,-35.462229,149.107194,262
487,1696,Barr Smith Av opp 2nd Derrington Cr,-35.432179999999995,149.076794,488
488,1697,Barr Smith Av opp 1st Derrington Cr,-35.430952000000005,149.075074,488
489,1698,Bugden Av opp Holy Family PS,-35.410042,149.118399,231
490,1699,Holy Family PS Bugden Av,-35.410011,149.118277,231
491,1708,City Interchange Plt 7 Arrivals,-35.277895,149.130764,311
492,1721,City Interchange Plt 11 Arrivals,-35.279332000000004,149.13042099999998,1094
493,1723,City Interchange Arrivals,-35.278552000000005,149.130596,44
494,1726,Randwick Rd after Flemington Rd,-35.227940000000004,149.14306200000001,149
495,1729,Anthony Rolfe Av after Waghorn St,-35.18502,149.154597,68
496,1734,Canberra Hospital Hospital Rd,-35.346021,149.101947,519
497,1736,UC Public Hospital Thirriwirri St,-35.233663,149.08193899999998,246
498,1737,Thirriwirri St opp UC Public Hospital,-35.233762,149.081085,238
499,1738,Pantowora St before Allawoona St,-35.234349,149.086534,246
500,1739,Pantowora St after Allawoona St,-35.234327,149.08626999999998,238
501,1766,Barrier St before Ipswich St,-35.326234,149.16751299999999,209
502,1768,Barrier St opp Isa St,-35.327690000000004,149.170232,209
503,1770,Barrier St before Pirie St,-35.326446999999995,149.168193,190
504,1771,Barrier St before Isa St,-35.327768,149.170613,190
505,1772,Newcastle St after Isa St,-35.325413,149.17259099999998,190
506,1776,Battye St opp CIT Bruce,-35.246471,149.09696599999998,441
507,1777,Langton Cr before King Edward Tce,-35.298929,149.127197,470
508,1778,Langton Cr after Newlands St,-35.299451,149.127409,480
509,1790,Anthony Rolfe Av after Gundaroo Rd,-35.18271,149.130429,1374
510,1791,Summerland Cct after Mannheim St,-35.385383000000004,149.073318,213
511,1792,Summerland Cct after Mason St,-35.385438,149.073249,213
512,1801,Gungahlin Place Plt 3 Arrivals,-35.18535,149.13516,1322
513,1802,North Weston Park & Ride,-35.32168,149.05829599999998,767
514,1803,Tuggeranong Interchange Plt 3,-35.414656,149.06563500000001,704
515,1804,Tuggeranong Interchange Plt 4,-35.414427,149.065463,914
516,1807,Tuggeranong Interchange Plt 7,-35.414615999999995,149.06538799999998,478
517,1808,Tuggeranong Interchange Plt 8,-35.414922999999995,149.065626,910
518,1809,Opp North Weston Park & Ride,-35.322590999999996,149.057622,762
519,1810,Anketell St opp Lakeside Leisure Centre,-35.412279,149.063313,213
520,1811,Theodore Terminus Chippindall Cct,-35.453058,149.118563,465
521,1812,Lanyon Marketplace Terminus,-35.456354,149.09246299999998,522
522,1815,Barr Smith Av opp Coombe St,-35.429014,149.074577,517
523,1816,Barr Smith Av after Coombe St,-35.428804,149.074735,488
524,1821,City West Marcus Clarke St,-35.279102,149.125561,1925
525,1825,IKEA Majura Rd,-35.296085,149.187705,173
526,1836,Ashley Dr before Erindale Dr,-35.407621,149.10241000000002,925
527,1837,Ashley Dr after Erindale Dr,-35.40745,149.102719,928
528,1838,Ashley Dr opp Bugden Av,-35.413342,149.102358,694
529,1839,Ashley Dr before Bugden Av,-35.412420000000004,149.102769,697
530,1840,Ashley Dr before Isabella Dr,-35.424109,149.10323200000002,500
531,1841,Ashley Dr after Isabella Dr,-35.42265,149.10351,730
532,1903,Callaway Cr after 2nd Myles Connell Cr,-35.461905,149.08222800000001,527
533,1904,Knoke Av after 1st Mina Wylie Cr,-35.463902000000004,149.08317399999999,253
534,1905,Wanniassa Shops Langdon Av,-35.391052,149.086784,488
535,1906,Langdon Av opp Wanniassa Shops,-35.391088,149.086937,491
536,1908,Wanniassa Park & Ride,-35.389589,149.084686,910
537,1909,Wanniassa Park & Ride,-35.390178999999996,149.083559,862
538,2,Athllon Dr after Learmonth Dr,-35.402611,149.064747,910
539,2002,Launceston St before Furzer St,-35.3408,149.084461,3216
540,2003,Theodore St before 1st James St,-35.335696,149.08125900000002,232
541,2004,Theodore St before 2nd James St,-35.333496999999994,149.07975,232
542,2005,Carruthers St opp Curtin PS,-35.33051,149.077728,232
543,2006,Carruthers St after 2nd McCormack St,-35.327662,149.07558799999998,232
544,2007,Carruthers St after Jennings St,-35.324566,149.075576,232
545,2008,Throssell St after Kennerley St,-35.322986,149.074811,232
546,2009,Throssell St after Jennings St,-35.32116,149.074925,232
547,2010,Throssell St opp Prendergast St,-35.319388000000004,149.07703899999998,232
548,2011,Dunstan St before McCulloch St,-35.318746999999995,149.080242,232
549,2012,McCulloch St before 2nd Morgan Cr,-35.321608000000005,149.081954,232
550,2013,McCulloch St after 2nd Morgan Cr,-35.323188,149.082576,232
551,2014,Carruthers St opp Curtin Shops,-35.324606,149.082777,232
552,2015,Carruthers St after Allan St,-35.325514,149.085024,232
553,2016,Carruthers St before Groom St,-35.326917,149.090011,243
554,2017,Carruthers St after Yarra Glen,-35.325826,149.085235,243
555,2018,Curtin Shops Carruthers St,-35.324994000000004,149.083001,243
556,2019,McCulloch St before Propsting St,-35.323287,149.0824,243
557,2020,McCulloch St after Reynolds St,-35.320926,149.081591,243
558,2021,Dunstan St after McCulloch St,-35.318862,149.080228,243
559,2022,Throssell St after Prendergast St,-35.319479,149.076987,243
560,2023,Throssell St after 2nd Robertson St,-35.321521000000004,149.074953,243
561,2024,Throssell St after Storey St,-35.323040999999996,149.074948,243
562,2025,Carruthers St opp Jennings St,-35.324712,149.07565400000001,243
563,2026,Carruthers St after Nelson Pl,-35.327788,149.075785,243
564,2027,Carruthers St before Curtin PS,-35.330288,149.077684,243
565,2028,Theodore St opp 1st James St,-35.333686,149.079877,243
566,2029,Theodore St before 2nd Holman St,-35.335553999999995,149.081246,243
567,2030,Marrawah St after Theodore St,-35.338597,149.082031,243
568,2031,Launceston St after Irving St,-35.340665,149.084709,2138
569,2032,Melrose Dr opp Phillip Pool,-35.339084,149.082813,1681
570,2033,Melrose Dr before Launceston St,-35.339215,149.083122,1437
571,2034,Beasley St opp Torrens PS,-35.372251,149.089791,246
572,2035,Torrens PS Beasley St,-35.371876,149.090661,246
573,2036,Beasley St after Lambrigg St,-35.371947999999996,149.095472,246
574,2037,Beasley St after Athllon Dr,-35.371865,149.095493,246
575,2038,Badimara St after Yambina St,-35.358505,149.060114,250
576,2039,Beasley St before Wilkins St,-35.371718,149.098123,246
577,2040,Wilkins St after Hoadley St,-35.370606,149.099632,469
578,2041,Wilkins St after Beasley St,-35.370504,149.099423,466
579,2042,Heard St after Wilkins St,-35.368165000000005,149.09768799999998,466
580,2043,Heard St before Wilkins St,-35.368034,149.09757199999999,223
581,2044,Heard St opp Southlands Shops,-35.365578,149.095423,223
582,2045,Southlands Shops Heard St,-35.365471,149.095324,466
583,2050,Pearce Shops Macfarland Cr,-35.362987,149.081353,246
584,2052,Nemarang Cr after Larakia St,-35.351855,149.063909,247
585,2053,Hodgson Cr at Murphy Cr,-35.366274,149.08253100000002,246
586,2054,Hodgson Cr after Brinsmead St,-35.366215999999994,149.082327,246
587,2055,Macfarland Cr before 2nd Threlfall St,-35.358228999999994,149.075663,246
588,2056,Macfarland Cr after Wilsmore Cr,-35.358115999999995,149.075496,246
589,2057,Macfarland Cr after Collings St,-35.361305,149.077995,246
590,2058,Macfarland Cr before Sheehan St,-35.361502,149.078048,246
591,2059,Macfarland Cr after Waldock St,-35.355623,149.075247,246
592,2060,Macfarland Cr opp Waldock St,-35.355734999999996,149.075326,246
593,2061,Chifley Shops Eggleston Cr,-35.35253,149.075535,246
594,2062,Eggleston Cr opp Chifley Shops,-35.35215,149.07530500000001,246
595,2063,Eggleston Cr after McDonald St,-35.349594,149.07613899999998,246
596,2064,Eggleston Cr after Plunkett St,-35.349676,149.076187,246
597,2065,Launceston St opp Dennes Pl,-35.346677,149.07413200000002,246
598,2066,Launceston St after Dennes Pl,-35.346726000000004,149.074034,246
599,2067,Launceston St before 2nd Tarraleah Cr,-35.343412,149.074526,246
600,2068,Launceston St after Port Arthur St,-35.342863,149.07467,246
601,2069,Lyons Shops Launceston St,-35.339708,149.076986,458
602,2070,Launceston St opp Lyons Shops,-35.340408000000004,149.076472,246
603,2071,Launceston St after Glenorchy St,-35.339541,149.079974,458
604,2072,Launceston St after Burnie St,-35.339601,149.07984,455
605,2073,Beasley St opp Gepp Pl,-35.368643,149.084696,246
606,2074,Torrens Shops Beasley St,-35.373089,149.086631,246
607,2075,Beasley St before Hawker St,-35.370810999999996,149.085237,246
608,2076,Beasley St before Wyatt St,-35.370744,149.085364,246
609,2077,Beasley St before Gepp Pl,-35.368483000000005,149.084474,246
610,2090,Badimara St after 1st Kalgoorlie Cr,-35.358631,149.060178,247
611,2091,Canberra College Launceston St,-35.341081,149.088575,683
612,2092,Launceston St opp Canberra College,-35.340313,149.090339,684
613,2093,Yamba Dr opp St Peter & St Pauls PS,-35.340546999999994,149.093514,684
614,2094,Yamba Dr after Kitchener St,-35.342457,149.096397,684
615,2095,Yamba Dr opp Canberra Hospital,-35.3467,149.09958,223
616,2096,Tyagarah St before Culgoa Cct,-35.350118,149.106441,220
617,2097,Culgoa Cct after 2nd Jindalee Cr,-35.352203,149.104392,223
618,2098,Culgoa Cct before Bulwarra Cl,-35.352339,149.104555,220
619,2099,Culgoa Cct after 1st Jindalee Cr,-35.35438,149.104996,223
620,2100,Culgoa Cct opp 2nd Jindalee Cr,-35.354306,149.105101,220
621,2101,Kareelah Vsta after Mialli Pl,-35.35546,149.10726699999998,220
622,2102,Kareelah Vsta after Gerogery Pl,-35.355484999999994,149.107132,223
623,2103,Kareelah Vsta before Numeralla St,-35.357431,149.107688,223
624,2104,Kareelah Vsta after Taronga Pl,-35.35778,149.108376,220
625,2105,Ngunawal Dr before Kareelah Vsta,-35.359443,149.109038,223
626,2106,Ngunawal Dr after Kareelah Vsta,-35.359623,149.10908700000002,220
627,2107,Bromby St before Cobbadah St,-35.36213,149.106953,223
628,2108,Bromby St opp Cobbadah St,-35.36208,149.107125,220
629,2109,Bromby St after William Wilkins Cr,-35.363601,149.107772,220
630,2110,Bromby St after Julia Flynn Av,-35.363640999999994,149.107655,223
631,2111,Julia Flynn Av after Adkinson Cl,-35.364206,149.110548,220
632,2112,St Judes PS Mulley St,-35.335532,149.05109099999999,425
633,2113,Mulley St opp St Judes PS,-35.335615000000004,149.051045,417
634,2114,Heysen St opp Gruner St,-35.331083,149.058611,212
635,2115,Heysen St before Gruner St,-35.3313,149.05879099999999,209
636,2116,Heysen St before Bellette St,-35.333356,149.060901,212
637,2117,Heysen St after Bunny St,-35.333324,149.060689,209
638,2118,Dixon Dr after Twynam St,-35.329561,149.046439,212
639,2119,Dixon Dr opp Guy Pl,-35.329473,149.046258,209
640,2120,Dixon Dr opp Hyndes Cr,-35.329679,149.04385,209
641,2121,Dixon Dr after Hyndes Cr,-35.329814,149.04386399999999,212
642,2122,Dixon Dr opp Warragamba Av,-35.330037,149.041986,212
643,2123,Dixon Dr after Warragamba Av,-35.329947,149.041878,209
644,2124,Warragamba Av before Dixon Dr,-35.330175,149.038159,209
645,2125,Warragamba Av after Dixon Dr,-35.330281,149.03817,212
646,2128,Burrinjuck Cr opp Duffy PS,-35.334199,149.03227900000002,216
647,2129,Duffy PS Burrinjuck Cr,-35.334854,149.03190700000002,205
648,2130,Burrinjuck Cr before Serpentine St,-35.333467999999996,149.034789,216
649,2131,Burrinjuck Cr before 2nd Blowering St,-35.333604,149.034653,205
650,2132,Burrinjuck Cr after 1st Blowering St,-35.333022,149.037223,205
651,2133,Duffy Shops Burrinjuck Cr,-35.336822999999995,149.031757,205
652,2134,Burrinjuck Cr opp Duffy Shops,-35.337046,149.031593,216
653,2135,Renmark St after 1st Jemalong St,-35.338440999999996,149.030275,216
654,2136,Renmark St after Eungella St,-35.338454,149.030462,205
655,2137,Eucumbene Dr opp 22,-35.341042,149.027533,216
656,2138,22 Eucumbene Dr,-35.341193,149.027549,205
657,2139,Hindmarsh Dr opp Weston Creek Terminus,-35.34382,149.027823,832
658,2140,Hindmarsh Dr opp Darwinia Tce,-35.343831,149.030117,427
659,2141,Wyangala St at Tullaroop St,-35.34252,149.032159,427
660,2142,Wyangala St after 2nd Burdekin St,-35.341375,149.03308700000002,430
661,2143,Wyangala St opp 1st Burdekin St,-35.340785,149.033719,427
662,2144,Hindmarsh Dr after Dixon Dr,-35.342053,149.042443,427
663,2145,Hindmarsh Dr opp Dixon Dr,-35.342162,149.042575,430
664,2147,Hindmarsh Dr before Darwinia Tce,-35.343913,149.030307,430
665,2148,Darwinia Tce opp Kathner St,-35.346607,149.02871399999998,200
666,2149,Darwinia Tce after Kathner St,-35.346302,149.028606,202
667,2150,Darwinia Tce after Angophora St,-35.34998,149.030099,200
668,2151,Darwinia Tce after Rafferty St,-35.350173,149.030192,202
669,2152,Darwinia Tce opp Rafferty St,-35.351417,149.03216,200
670,2153,Darwinia Tce before Rafferty St,-35.351395000000004,149.031963,202
671,2154,Darwinia Tce after Casuarina St,-35.352323,149.034142,200
672,2155,Darwinia Tce after Perry Dr,-35.352445,149.034245,202
673,2156,Perry Dr before Rene St,-35.354717,149.034561,200
674,2157,Perry Dr after 2nd Sidaway St,-35.354636,149.03446,202
675,2158,Perry Dr before Musgrove St,-35.356882,149.036443,200
676,2159,Perry Dr after Lipman St,-35.357012,149.036867,202
677,2160,Perry Dr opp Chapman Shops,-35.356227000000004,149.04011100000002,202
678,2161,Chapman Shops Perry Dr,-35.356077,149.04038300000002,200
679,2162,Perry Dr opp Chapman PS,-35.356885999999996,149.042435,202
680,2163,Chapman PS Perry Dr,-35.356825,149.042603,200
681,2164,Perry Dr at Bertel Cr,-35.359509,149.04453999999998,202
682,2165,Perry Dr opp Bertel Cr,-35.359309,149.044375,200
683,2166,Kalgoorlie Cr before Callide St,-35.360207,149.053153,247
684,2167,Kalgoorlie Cr before Kapunda St,-35.360215999999994,149.05293500000002,250
685,2168,Fisher Shops Kalgoorlie Cr,-35.36197,149.056644,247
686,2169,Kalgoorlie Cr opp Fisher Shops,-35.362054,149.05648,250
687,2170,Kalgoorlie Cr after Kambalda Cr,-35.362863,149.058952,250
688,2171,Kalgoorlie Cr opp Kambalda Cr,-35.362777,149.058672,247
689,2172,Kalgoorlie Cr before 2nd Jarrahdale St,-35.360351,149.06088799999998,247
690,2173,Kalgoorlie Cr after 1st Pandanus St,-35.36006,149.061206,250
691,2182,Badimara St after Hindmarsh Dr,-35.349921,149.068161,250
692,2183,Badimara St before Hindmarsh Dr,-35.349777,149.067994,247
693,2184,McInnes St after Hindmarsh Dr,-35.345983000000004,149.06278799999998,407
694,2185,McInnes St after 2nd Buvelot St,-35.345901,149.062983,416
695,2186,McInnes St after 1st Chevalier St,-35.34394,149.061455,407
696,2187,40 McInnes St,-35.343856,149.061492,416
697,2188,McInnes St after 2nd Chevalier St,-35.343242,149.059143,407
698,2189,McInnes St after 1st Buvelot St,-35.342631,149.058639,416
699,2190,McInnes St opp Conder St,-35.340911,149.058409,209
700,2191,McInnes St after Conder St,-35.340937,149.058201,212
701,2192,McInnes St before Gritten St,-35.338539000000004,149.059434,212
702,2193,McInnes St before Ironside St,-35.338414,149.05953,209
703,2194,Hilder St before Gritten St,-35.336872,149.05793,212
704,2195,Hilder St opp McInnes St,-35.336791,149.057818,209
705,2196,Hilder St after 1st Lycett St,-35.336748,149.056141,209
706,2197,Hilder St after Gritten St,-35.336841,149.05565,212
707,2198,Hilder St at McCubbin St,-35.335566,149.053869,209
708,2199,Hilder St before Streeton Dr,-35.335595,149.053752,212
709,2200,Namatjira Dr after Dillon Cl,-35.33927,149.05455700000002,642
710,2201,Namatjira Dr before Conder St,-35.340577,149.05659,642
711,2202,Namatjira Dr after Conder St,-35.342273999999996,149.05726299999998,837
712,2203,Parkinson St opp Backler Pl,-35.343276,149.055773,1506
713,2204,Parkinson St at Backler Pl,-35.343409,149.05576399999998,1510
714,2205,Cooleman Court Interchange Plt 1,-35.342365,149.05347,1506
715,2206,Cooleman Court Interchange Plt 2,-35.342457,149.052865,1510
716,2207,Blackwood Tce opp Holder Shops,-35.336677,149.044672,205
717,2208,Holder Shops Blackwood Tce,-35.336563,149.044607,216
718,2209,Blackwood Tce after Tyers St,-35.336096999999995,149.041154,216
719,2210,Blackwood Tce opp Tyers St,-35.336054,149.04093400000002,205
720,2212,Heysen St opp Preston St,-35.330242,149.055251,212
721,2213,Heysen St before Preston St,-35.330333,149.055247,209
722,2214,Canberra Girls Grammar Senior School Melbourne Av,-35.318042999999996,149.115331,470
723,2216,Melbourne Av after National Cct,-35.313832,149.119077,954
724,2217,Melbourne Av after Canterbury Cr,-35.312177,149.120541,954
725,2218,State Cir after Melbourne Av,-35.311169,149.120628,484
726,2219,Gawler Cr opp Canberra Girls Grammar Senior School,-35.317139000000005,149.11316000000002,480
727,2220,Canberra Girls Grammar Senior School Gawler Cr,-35.317221999999994,149.113343,470
728,2221,Gawler Cr before Robe St,-35.31442,149.110472,470
729,2222,Hopetoun Cct before Grey St,-35.313076,149.10766,235
730,2223,Hopetoun Cct after Grose St,-35.313062,149.107382,240
731,2224,Hopetoun Cct after 1st Hampton Cct,-35.309643,149.106629,235
732,2225,Hopetoun Cct after Weston St,-35.310257,149.106627,240
733,2226,Hopetoun Cct before Loftus St,-35.307367,149.106482,240
734,2227,Hopetoun Cct before 1st Hampton Cct,-35.307424,149.106565,235
735,2228,Hopetoun Cct before Schlich St,-35.305177,149.106825,240
736,2229,Schlich St before Broome Cr,-35.304590000000005,149.104681,240
737,2230,Schlich St before Hopetoun Cct,-35.304595,149.106301,235
738,2231,Schlich St before Musgrave St,-35.304428,149.103817,235
739,2232,Eyre St after Howitt St,-35.31544,149.143959,703
740,2233,Wentworth Av after Giles St,-35.314296999999996,149.144498,435
741,2234,Wentworth Av after Dawes St,-35.317353999999995,149.146322,435
742,2235,Wentworth Av before Dawes St,-35.317088,149.145545,467
743,2240,Nemarang Cr opp Larakia St,-35.351929999999996,149.063966,250
744,2245,Parliament House Federation Mall Northbound,-35.305533000000004,149.126073,470
745,2246,Parliament House Federation Mall Southbound,-35.306084999999996,149.127012,480
746,2247,Commonwealth Av opp Albert Hall,-35.297891,149.126295,1709
747,2248,Albert Hall Commonwealth Av,-35.297776,149.125878,1728
748,2249,Nemarang Cr after Galibal St,-35.352321999999994,149.066874,247
749,2251,Nemarang Cr after Yiman St,-35.352526,149.06715400000002,250
750,2254,National Cct after Sydney Av,-35.311873999999996,149.132453,488
751,2255,National Cct before Syndey Av,-35.312135,149.132407,484
752,2256,National Cct before Bourke St,-35.310889,149.133151,484
753,2257,National Cct after Darling St,-35.309925,149.133216,488
754,2258,Barton Bus Stn Plt 1,-35.306076000000004,149.133149,1658
755,2259,Barton Bus Stn Plt 2,-35.305591,149.133041,1609
756,2261,Fairbairn Av before Creswell St,-35.283204,149.154216,173
757,2262,Fairbairn Av after Mount Ainslie Dr,-35.28529,149.16237900000002,173
758,2263,Fairbairn Av after Truscott St,-35.28525,149.161835,173
759,2264,Gilmore Cr opp Garran PS,-35.343983,149.101423,701
760,2265,Garran PS Gilmore Cr,-35.343981,149.101604,698
761,2266,Kitchener St before 1st Gilmore Cr,-35.338278,149.102482,240
762,2267,Kitchener St before Lynch St,-35.338147,149.102228,235
763,2268,Kitchener St after McNicoll St,-35.335958000000005,149.100673,235
764,2269,Kitchener St before Birdwood St,-35.335187,149.10001100000002,240
765,2270,Kitchener St before Goble St,-35.333996,149.098343,240
766,2271,Kitchener St opp Goble St,-35.333877,149.09786699999998,235
767,2272,Kent St opp Hughes Shops,-35.333129,149.095038,240
768,2273,Kent St before Birdwood St,-35.329608,149.09456799999998,240
769,2274,Kent St after Jensen St,-35.329378000000005,149.094521,235
770,2275,Kent St opp Alfred Deakin HS,-35.325357000000004,149.096393,240
771,2276,Alfred Deakin HS Kent St,-35.324939,149.096525,235
772,2277,Royal Life Saving House Kent St,-35.322316,149.09772900000002,235
773,2278,Canberra Private Hospital Kent St,-35.319844,149.09817900000002,235
774,2279,Kent St opp Canberra Private Hospital,-35.319342999999996,149.09831,240
775,2280,Strickland Cr before Kent St,-35.318473,149.09885400000002,240
776,2281,Strickland Cr before Macgregor St,-35.318425,149.099019,235
777,2282,Macgregor St after Cairns St,-35.31718,149.101426,240
